     3420.0000  -0.771312   0.285549  -0.485763 
     3450.0000  -0.836106   0.330276  -0.505830 
     3480.0000  -0.859692   0.293133  -0.566560 
     3510.0000  -0.818752   0.259245  -0.559507 
     3540.0000  -0.854610   0.288526  -0.566084 
     3570.0000  -0.921629   0.289956  -0.631673 
     3600.0000  -0.889691   0.255141  -0.634551 
     3630.0000  -0.868385   0.344562  -0.523823 
     3660.0000  -0.876963   0.362135  -0.514828 
     3690.0000  -0.986517   0.405615  -0.580901 
     3720.0000  -0.872616   0.283039  -0.589577 
     3750.0000  -0.885131   0.309451  -0.575680 
     3780.0000  -0.874808   0.293306  -0.581502 
     3810.0000  -0.851915   0.310976  -0.540939 
     3840.0000  -0.804751   0.309467  -0.495284 
     3870.0000  -0.782403   0.286853  -0.495550 
     3900.0000  -0.887349   0.305444  -0.581905 
     3930.0000  -0.869431   0.233033  -0.636398 
     3960.0000  -0.885140   0.333289  -0.551851 
     3990.0000  -0.872063   0.319472  -0.552591 
     4020.0000  -0.948013   0.294582  -0.653432 
     4050.0000  -0.952081   0.276411  -0.675670 
     4080.0000  -0.921120   0.223626  -0.697494 
     4110.0000  -0.945415   0.298808  -0.646607 
     4140.0000  -0.872827   0.252011  -0.620817 
     4170.0000  -0.971084   0.366166  -0.604918 
     4200.0000  -0.892624   0.231978  -0.660646 
     4230.0000  -0.920023   0.203345  -0.716678 
     4260.0000  -0.878179   0.211862  -0.666318 
     4290.0000  -0.876523   0.240983  -0.635540 
     4320.0000  -0.891573   0.305772  -0.585801 
     4350.0000  -0.837633   0.292221  -0.545412 
     4380.0000  -0.868312   0.221329  -0.646983 
     4410.0000  -0.950252   0.278338  -0.671913 
     4440.0000  -0.982147   0.303449  -0.678699 
     4470.0000  -0.891616   0.250791  -0.640825 
     4500.0000  -0.933470   0.298839  -0.634631 
     4530.0000  -0.948269   0.322161  -0.626108 
     4560.0000  -0.966566   0.334189  -0.632376 
     4590.0000  -0.997800   0.306291  -0.691510 
     4620.0000  -0.984222   0.276956  -0.707265 
     4650.0000  -0.993132   0.289552  -0.703579 
     4680.0000  -0.979985   0.260181  -0.719804 
     4710.0000  -0.931036   0.243762  -0.687274 
     4740.0000  -0.953048   0.227975  -0.725073 
     4770.0000  -1.010332   0.314892  -0.695440 
     4800.0000  -0.998108   0.307028  -0.691081 
     4830.0000  -0.980165   0.284690  -0.695474 
     4860.0000  -0.943886   0.179332  -0.764554 
     4890.0000  -1.008069   0.200356  -0.807713 
     4920.0000  -0.966831   0.222194  -0.744638 
     4950.0000  -0.974459   0.226072  -0.748387 
     4980.0000  -0.979296   0.234427  -0.744869 
     5010.0000  -0.960541   0.288867  -0.671674 
     5040.0000  -0.899751   0.244662  -0.655089 
     5070.0000  -0.916080   0.320665  -0.595414 
     5100.0000  -0.885179   0.344423  -0.540756 
     5130.0000  -0.814867   0.276098  -0.538769 
     5160.0000  -0.797527   0.259509  -0.538018 
     5190.0000  -0.815652   0.258742  -0.556910 
     5220.0000  -0.844680   0.313431  -0.531249 
     5250.0000  -0.882794   0.377848  -0.504947 
     5280.0000  -0.955592   0.373492  -0.582100 
     5310.0000  -0.850343   0.302042  -0.548301 
     5340.0000  -0.901667   0.222757  -0.678910 
     5370.0000  -0.911145   0.223317  -0.687828 
     5400.0000  -0.887900   0.206451  -0.681449 
     5430.0000  -0.909399   0.255696  -0.653703 
     5460.0000  -0.849566   0.293411  -0.556154 
     5490.0000  -0.931110   0.316346  -0.614765 
     5520.0000  -0.886539   0.183624  -0.702915 
     5550.0000  -0.911621   0.267615  -0.644006 
     5580.0000  -0.969237   0.304997  -0.664240 
     5610.0000  -0.981384   0.253198  -0.728186 
     5640.0000  -0.941439   0.265412  -0.676028 
     5670.0000  -0.960482   0.248826  -0.711656 
     5700.0000  -0.952754   0.285912  -0.666841 
     5730.0000  -0.873576   0.212877  -0.660699 
     5760.0000  -0.958960   0.280279  -0.678681 
     5790.0000  -0.883627   0.269258  -0.614369 
     5820.0000  -0.925836   0.334559  -0.591278 
     5850.0000  -0.890112   0.268850  -0.621262 
     5880.0000  -0.933096   0.306233  -0.626863 
     5910.0000  -0.877623   0.267274  -0.610349 
     5940.0000  -0.905943   0.340112  -0.565830 
     5970.0000  -0.826185   0.296244  -0.529941 
     6000.0000  -0.877215   0.319847  -0.557368 
